0.248,20.7,19.102,90,0,1.644,-9.542,3.69,98
0.25,20.7,19.102,90,0,1.703,-9.649,3.81,98
0.252,20.7,19.102,90,0,1.763,-9.769,3.87,98
0.254,20.7,19.102,90,0,1.897,-9.868,3.9,98
0.256,20.7,19.102,90,0,2.055,-9.968,3.88,98
0.258,20.7,19.102,90,0,2.25,-10.02,3.88,98
0.26,20.7,19.102,90,0,2.47,-10.085,3.90,98
0.262,20.7,19.102,90,0,2.69,-10.174,3.9,98
0.264,20.7,19.102,90,0,2.995,-10.253,3.93,98
0.266,20.7,19.102,90,0,3.336,-10.383,3.83,98
0.268,20.7,19.102,90,0,3.812,-10.564,3.74,98
0.27,20.7,19.102,90,0,4.312,-10.769,3.67,98
0.272,20.7,19.102,90,0,4.775,-11.033,3.60,98
0.274,20.7,19.102,90,0,5.189,-11.248,3.55,98
0.276,20.7,19.102,90,0,5.518,-11.389,3.47,98
0.278,20.7,19.102,90,0,5.75,-11.431,3.45,98
0.28,20.7,19.102,90,0,5.898,-11.4,3.39,98
0.282,20.7,19.102,90,0,5.997,-11.308,3.27,98
0.284,20.7,19.102,90,0,5.998,-11.178,3.15,98
0.286,20.7,19.102,90,0,5.964,-11.01,3.08,98
0.288,20.7,19.102,90,0,5.941,-10.831,3.0,98
0.29,20.7,19.102,90,0,5.943,-10.65,3.03,98
0.292,20.7,19.102,90,0,5.932,-10.518,3.04,98
0.294,20.7,19.102,90,0,5.958,-10.398,3.07,98
0.296,20.7,19.102,90,0,5.972,-10.253,3.08,98
0.298,20.7,19.102,90,0,5.961,-10.12,3.11,98
0.3,20.7,19.102,90,0,6,-9.94,3.19,98
0.302,20.7,19.102,90,0,6.002,-9.746,3.29,98
0.304,20.7,19.102,90,0,5.98,-9.456,3.32,98
0.306,20.7,19.102,90,0,5.959,-9.179,3.31,98
0.308,20.7,19.102,90,0,5.95,-8.879,3.30,98
0.31,20.7,19.102,90,0,5.979,-8.519,3.30,98
0.312,20.7,19.102,90,0,6.044,-8.158,3.39,98
0.315,20.7,19.102,90,0,6.109,-7.797,3.52,98
0.317,20.7,19.102,90,0,6.199,-7.401,3.59,98
0.319,20.7,19.102,90,0,6.202,-7.09,3.52,98
0.321,20.7,19.102,90,0,6.218,-6.779,3.44,98
0.323,20.7,19.104,90,0,6.233,-6.502,3.51,98
0.325,20.7,19.104,90,0,6.249,-6.189,3.55,98
0.327,20.7,19.104,90,0,6.24,-5.876,3.57,98
0.329,20.7,19.104,90,0,6.219,-5.527,3.58,98
0.331,20.7,19.104,90,0,6.174,-5.164,3.61,98
0.333,20.7,19.104,90,0,6.117,-4.804,3.56,98
0.335,20.7,19.104,90,0,6.024,-4.395,3.47,98
